日期,成交股數,成交金額,成交筆數,開盤價,最高價,最低價,收盤價,漲跌價差,收盤價MA5,收盤價MA10,收盤價MA20,收盤價MA60,收盤價MA120,收盤價MA240,成交股數MA5,成交股數MA10,成交股數MA20,成交股數MA60,成交股數MA120,成交股數MA240,成交金額MA5,成交金額MA10,成交金額MA20,成交金額MA60,成交金額MA120,成交金額MA240,成交股數.1,開盤價.1,最高價.1,最低價.1,收盤價.1,漲跌價差.1,燦坤/台灣50,1,2,3,4,5,6,7,8,9,10,11,12,當前資產部位
2017/11/30,8038492,663634455,2887,83,83,82.25,82.25,-1.45,83.77,84.23,84.32,83.4375,82.40333333,78.14604167,2924662.4,3505591.7,2686501.35,3446294.183,3579832.558,3642381.95,243571671.2,294590632.7,225882073.9,286091677.9,293746700.9,283500215.6,8038492,83,83,82.25,82.25,-1.45,0.27781155,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/12/1,5620322,462116126,2376,82.15,82.9,81.65,82.6,0.35,83.26,84.055,84.215,83.4375,82.45125,78.18666667,3835020,3348012,2894724,3491775.233,3598496.975,3652430.975,317792411,280115059.6,242815295.4,289808017.1,295431664.6,284448204.2,5620322,82.15,82.9,81.65,82.6,0.35,0.276634383,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/4,1503749,124232242,673,82.65,82.95,82.35,82.9,0.3,83.01,83.945,84.1175,83.44833333,82.50125,78.228125,3710309,3268284.5,2891246.4,3494023.55,3598465.917,3648077.263,306726513.8,273185685.9,242347448.2,289995854.5,295502408.4,284191972.2,1503749,82.65,82.95,82.35,82.9,0.3,0.277442702,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/5,1880132,154873413,1308,82.55,82.65,82.2,82.25,-0.65,82.74,83.695,83.965,83.44083333,82.53916667,78.26625,3684910.8,3009328.9,2874679.45,3477995.633,3578857.908,3644127.896,304106943.8,251068812.8,240679687.1,288659985.9,294066065.3,283976158.5,1880132,82.55,82.65,82.2,82.25,-0.65,0.278419453,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/6,13235403,1076016844,6470,82.1,82.1,80.85,80.85,-1.4,82.17,83.265,83.76,83.4125,82.55833333,78.29895833,6055619.6,3841496.9,3495955.6,3671456.683,3646279.308,3686701.3,496174616,316725874.5,291037131.8,304346253.8,299673574.3,287545165.7,13235403,82.1,82.1,80.85,80.85,-1.4,0.284477427,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/7,7309030,590253335,3451,81.2,81.25,80.45,80.9,0.05,81.9,82.835,83.585,83.38,82.57041667,78.33479167,5909727.2,4417194.8,3798492.15,3770036.333,3673464.275,3708203.808,481498392,362535031.6,315213459.7,312257486.1,301918138,289354938.4,7309030,81.2,81.25,80.45,80.9,0.05,0.28368356,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/8,6280017,507950499,2684,81.5,81.5,80.65,80.9,0,81.56,82.41,83.4025,83.35666667,82.58166667,78.3725,6041666.2,4938343.1,4066332.7,3838446.383,3612356.467,3723199.879,490665266.6,404228838.8,336720111.6,317734379.1,297111394.2,290667031.4,6280017,81.5,81.5,80.65,80.9,0,0.281211372,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/11,2738995,223183119,1611,81.2,81.65,81.2,81.5,0.6,81.28,82.145,83.2625,83.3425,82.59625,78.413125,6288715.4,4999512.2,4154318.35,3854934.867,3584241.425,3726154.896,510455442,408590977.9,343752808,319051844.8,294907453.4,290990007.6,2738995,81.2,81.65,81.2,81.5,0.6,0.280368098,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/12,3940646,318854886,1585,81.4,81.5,80.55,80.95,-0.55,81.02,81.88,83.1025,83.31916667,82.60666667,78.45166667,6700818.2,5192864.5,4300560.7,3890262.2,3546104.4,3703735.933,543251736.6,423679340.2,355423983.6,321868821,291903631,289533392.9,3940646,81.4,81.5,80.55,80.95,-0.55,0.282890673,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/13,1676999,135829186,777,81.1,81.2,80.9,81,0.05,81.05,81.61,82.9875,83.28333333,82.60333333,78.49416667,4389137.4,5222378.5,4070901.1,3873331.883,3441292.05,3690008.692,355214205,425694410.5,336049058.7,320408647.8,283432472.7,288628718.5,1676999,81.1,81.2,80.9,81,0.05,0.282716049,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/14,2246280,183713434,882,81.55,82,81.35,81.75,0.75,81.22,81.56,82.895,83.26666667,82.60708333,78.54083333,3376587.4,4643157.3,4074374.5,3886495.75,3434792.7,3678010.042,273906224.8,377702308.4,336146470.6,321456016.9,282915861.1,287887219.5,2246280,81.55,82,81.35,81.75,0.75,0.280122324,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/15,4077161,329949967,1649,81.65,81.65,80.65,81.1,-0.65,81.26,81.41,82.7325,83.24833333,82.61166667,78.58375,2936016.2,4488841.2,3918426.6,3788387.2,3416378.108,3686227.675,238306118.4,364485692.5,322300376.1,313310304.1,281446879.9,288642029.1,4077161,81.65,81.65,80.65,81.1,-0.65,0.28298397,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/18,3842614,311718747,787,81.2,81.25,80.85,81.2,0.1,81.2,81.24,82.5925,83.22333333,82.61625,78.62729167,3156740,4722727.7,3995506.1,3821926.967,3436506.1,3691845.738,256013244,383234343,328210014.5,315993458.6,283083034.7,289205788,3842614,81.2,81.25,80.85,81.2,0.1,0.285098522,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/19,4095098,331846488,885,81.2,81.4,80.7,80.8,-0.4,81.17,81.095,82.395,83.21,82.61958333,78.665625,3187630.4,4944224.3,3976776.6,3796748.833,3445043.142,3693550.271,258611564.4,400931650.5,326000231.7,313883917.5,283798496.9,289492278.1,4095098,81.2,81.4,80.7,80.8,-0.4,0.285891089,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/20,4652274,376271387,1310,80.8,81.1,80.75,81.05,0.25,81.18,81.115,82.19,83.21166667,82.62458333,78.70645833,3782685.4,4085911.4,3963704.15,3756435.967,3470886.708,3704971.804,306700004.6,330957104.8,323841489.7,310608079.9,285894934.1,290491946.3,4652274,80.8,81.1,80.75,81.05,0.25,0.286859963,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/21,1240823,100664300,521,81.1,81.35,81,81,-0.05,81.03,81.125,81.98,83.22333333,82.63291667,78.74479167,3581594,3479090.7,3948142.75,3581244.683,3470916.908,3698781.679,290090177.8,281998201.3,322266616.5,296491993.6,285905700.8,290096090.8,1240823,81.1,81.35,81,81,-0.05,0.287654321,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/22,1644841,133059742,546,80.8,81.35,80.7,81.3,0.3,81.07,81.165,81.7875,83.23333333,82.6375,78.78395833,3095130,3015573.1,3976958.1,3504610.333,3465671.317,3695920.888,250712132.8,244509125.6,324368982.2,290307392.4,285493444.9,289953416.8,1644841,80.8,81.35,80.7,81.3,0.3,0.287207872,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/25,1002933,81627136,557,81.3,81.55,81.3,81.45,0.15,81.12,81.16,81.6525,83.25083333,82.64625,78.82395833,2527193.8,2841966.9,3920739.55,3406337.267,3453258.933,3682248.963,204693810.6,230353527.3,319472252.6,282410099.9,284504765.2,289009455.4,1002933,81.3,81.55,81.3,81.45,0.15,0.286678944,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/26,2578196,208312540,1118,81.45,81.45,80.5,80.65,-0.8,81.09,81.13,81.505,83.25083333,82.65208333,78.85791667,2223813.4,2705721.9,3949293.2,3391909.45,3444995.483,3673934.779,179987021,219299292.7,321489316.5,281262199.9,283862366.1,288500663.8,2578196,81.45,81.45,80.5,80.65,-0.8,0.290762554,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/27,3600143,290733340,675,80.6,80.9,80.55,80.9,0.25,81.06,81.12,81.365,83.24583333,82.65666667,78.89229167,2013387.2,2898036.3,4060207.4,3425492.95,3445413.933,3673297.883,162879411.6,234789708.1,330242059.3,283966487.3,283912054.3,288577104.2,3600143,80.6,80.9,80.55,80.9,0.25,0.290482077,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/28,3094816,252391818,962,81.25,81.75,81.25,81.7,0.8,81.2,81.115,81.3375,83.24916667,82.65791667,78.93083333,2384185.8,2982889.9,3813023.6,3422720.017,3436714.308,3665200.075,193224915.2,241657546.5,309679927.5,283745684.8,283213273.3,288102301.4,3094816,81.25,81.75,81.25,81.7,0.8,0.291921665,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/12/29,4690296,384768069,1612,81.75,82.2,81.75,82.15,0.45,81.37,81.22,81.315,83.26,82.66291667,78.97145833,2993276.8,3044203.4,3766522.3,3474589.9,3442898.217,3677001.921,243566580.6,247139356.7,305812524.6,288014072.9,283735233.2,289144565.8,4690296,81.75,82.2,81.75,82.15,0.45,0.292757152,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/1/2,3613199,298033251,1795,82.15,82.6,82.15,82.6,0.45,81.6,81.36,81.3,83.2725,82.66625,79.01395833,3515330,3021261.9,3871994.8,3428025.25,3439736.342,3684148.363,286847803.6,245770807.1,314502575.1,284241293,283485018.7,289812949.9,3613199,82.15,82.6,82.15,82.6,0.45,0.295399516,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/3,7196437,599476413,3014,82.95,83.45,82.95,83.35,0.75,82.14,81.615,81.355,83.29333333,82.67708333,79.05645833,4438978.2,3331395.8,4137810.05,3479186.183,3480693.033,3693894.104,365080578.2,272533799.6,336732725.1,288588483.1,286921798.8,290832236,7196437,82.95,83.45,82.95,83.35,0.75,0.291541692,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/4,5627565,469312820,2278,83.5,83.65,83.2,83.5,0.15,82.66,81.86,81.4875,83.295,82.68791667,79.101875,4844462.6,3428924.9,3757418.15,3306721.333,3505192.383,3701051.208,400796474.2,281837942.9,306397523.9,274271179.5,288990186.3,291603992.6,5627565,83.5,83.65,83.2,83.5,0.15,0.288622754,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/5,7616796,636768692,2562,83.5,83.8,83.3,83.75,0.25,83.07,82.135,81.63,83.2875,82.69916667,79.15083333,5748858.6,4066522.2,3772806.45,3287500.533,3541351.467,3722711.029,477671849,335448382.1,308723291.7,272611504.5,292051319.9,293531588.1,7616796,83.5,83.8,83.3,83.75,0.25,0.288358209,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/8,5189611,435775639,2282,83.8,84.15,83.7,84.1,0.35,83.46,82.415,81.79,83.28833333,82.71083333,79.2,5848721.6,4420999.2,3718286.15,3314060.45,3524034.142,3737781.321,487873363,365719971.8,305114548.7,274845377.3,290673819.5,294873627,5189611,83.8,84.15,83.7,84.1,0.35,0.285374554,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/9,3664716,308057554,1340,84.1,84.25,83.9,84.15,0.05,83.77,82.685,81.9225,83.2825,82.72333333,79.25,5859025,4687177.5,3764572.2,3307710.5,3537734.392,3737060.063,489878223.6,388363013.6,309358270.5,274296787.6,291848311.8,295003487.6,3664716,84.1,84.25,83.9,84.15,0.05,0.28342246,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/10,5749597,482358793,1073,84.1,84.25,83.55,83.75,-0.4,83.85,82.995,82.0625,83.27333333,82.73708333,79.29916667,5569657,5004317.6,3855019.75,3349638.833,3548431.767,3744076.888,466454699.6,415767638.9,317533465.8,277781534.2,292809341.1,295794915.4,5749597,84.1,84.25,83.55,83.75,-0.4,0.284179104,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/11,2579225,214867793,735,83.65,83.7,83.1,83.4,-0.35,83.83,83.245,82.1825,83.25333333,82.74625,79.34604167,4959989,4902225.8,3900131.05,3318082.117,3550222.667,3744731.267,415565694.2,408181084.2,321485396.2,275057649.7,292982787,295962155.5,2579225,83.65,83.7,83.1,83.4,-0.35,0.284172662,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/12,2871193,241214778,1002,83.55,84.2,83.5,84.1,0.7,83.9,83.485,82.3,83.24,82.76,79.39333333,4010868.4,4879863.5,3931376.7,3325144.65,3556427.225,3731840.033,336454911.4,407063380.2,324360463.4,275610667.4,293534458.4,295156081.1,2871193,83.55,84.2,83.5,84.1,0.7,0.282401902,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/15,2819852,238493616,1126,84.55,84.7,84.4,84.65,0.55,84.01,83.735,82.4775,83.24166667,82.78083333,79.440625,3536916.6,4692819.1,3868511.25,3343382.817,3560280.617,3724526.483,296998506.8,392435934.9,319787645.8,277151700.1,293904062.4,294754679,2819852,84.55,84.7,84.4,84.65,0.55,0.283520378,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/16,3955841,335496385,1295,84.65,85,84.5,85,0.35,84.18,83.975,82.6675,83.25,82.7975,79.49104167,3595141.6,4727083.3,3874172.6,3379782.533,3574798.292,3711846.042,302486273,396182248.3,320976527.7,280243986.6,295172540.6,294020151.4,3955841,84.65,85,84.5,85,0.35,0.285294118,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/17,5698268,485174071,2017,84.65,85.45,84.65,85.15,0.15,84.46,84.155,82.885,83.2625,82.82291667,79.54229167,3584875.8,4577266.4,3954331.1,3456884.45,3585603.85,3723883.85,303049328.6,384752014.1,328642906.9,286821796.9,296199613.3,295188682.5,5698268,84.65,85.45,84.65,85.15,0.15,0.284204345,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/18,6898803,594091024,2272,85.5,86.55,85.5,86.3,1.15,85.04,84.435,83.1475,83.295,82.86416667,79.59666667,4448791.4,4704390.2,4066657.55,3531587.15,3619705.55,3740348.671,378893974.8,397229834.5,339533888.7,293325586.8,299247769.4,296765038.6,6898803,85.5,86.55,85.5,86.3,1.15,0.279258401,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/19,5302072,461040360,1445,86.35,87.15,86.35,87.15,0.85,85.65,84.775,83.455,83.34333333,82.90875,79.654375,4934967.2,4472917.8,4269720,3566180.317,3641869.567,3744502.171,422859091.2,379657001.3,357552691.7,296479038.9,301286738.3,297370699.5,5302072,86.35,87.15,86.35,87.15,0.85,0.27653471,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/22,4441061,389066253,1746,87.15,87.95,87.15,87.95,0.8,86.31,85.16,83.7875,83.40416667,82.95416667,79.721875,5259209,4398062.8,4409531,3604512.367,3636832.925,3744531.846,452973618.6,374986062.7,370353017.3,299948499.6,301062753.4,297667891,4441061,87.15,87.95,87.15,87.95,0.8,0.275156339,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/23,5799932,511405502,1842,88.05,88.4,87.9,88.3,0.35,86.97,85.575,84.13,83.46,83.005,79.78979167,5628027.2,4611584.4,4649380.95,3645211.367,3651589.792,3753913.146,488155442,395320857.5,391841935.6,303710106,302566851.6,298734817.3,5799932,88.05,88.4,87.9,88.3,0.35,0.274065685,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/24,5103429,444907065,1869,88,88,86.85,87.2,-1.1,87.38,85.92,84.4575,83.49333333,83.04541667,79.84979167,5509059.4,4546967.6,4775642.6,3694744.617,3684585.05,3754886.654,480102040.8,391575684.7,403671661.8,308101397.4,305490331.3,299114603.4,5103429,88,88,86.85,87.2,-1.1,0.277522936,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/25,4983684,436967956,1652,87.25,88.3,87.15,87.45,0.25,87.61,86.325,84.785,83.5325,83.08291667,79.91020833,5126035.6,4787413.5,4844819.65,3755910.217,3691875.592,3761776.392,448677427.2,413785701,410983392.6,313519240,306295860.4,299921904.8,4983684,87.25,88.3,87.15,87.45,0.25,0.27672956,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/26,7774673,678481509,3087,87.45,87.6,86.85,87.5,0.05,87.68,86.665,85.075,83.5775,83.12125,79.96979167,5620555.8,5277761.5,5078812.5,3859445.817,3731783.317,3768872.246,492165657,457512374.1,432287877.2,322616626.2,309887348.6,300894486,7774673,87.45,87.6,86.85,87.5,0.05,0.275428571,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/29,6445797,551350942,3453,85.5,86.15,85.2,85.55,0,87.2,86.755,85.245,83.59166667,83.14958333,80.01833333,6021503,5640356,5166587.55,3942611.283,3759479.725,3756533.883,524622594.8,488798106.7,440617020.8,329748280.3,312342384.5,300306648.4,6445797,85.5,86.15,85.2,85.55,0,0.281122151,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/30,4966261,421572779,2337,85.2,85.35,84.5,84.55,-1,86.45,86.71,85.3425,83.58666667,83.17416667,80.06458333,5854768.8,5741398,5234240.65,3999160.617,3774456.95,3754449.008,506656050.2,497405746.1,446793997.2,334548006.8,313699420.1,300386374,4966261,85.2,85.35,84.5,84.55,-1,0.282672975,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/31,4251739,359040915,1176,84.4,85,84.15,84.65,0.1,85.94,86.66,85.4075,83.57583333,83.2025,80.11166667,5684430.8,5596745.1,5087005.75,4033165.083,3786994.025,3750528.033,489482820.2,484792430.5,434772222.3,337394878.1,314835334.4,300293239.7,4251739,84.4,85,84.15,84.65,0.1,0.282339043,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/2/1,2914539,248420810,897,84.75,85.5,84.75,85.25,0.6,85.5,86.555,85.495,83.58083333,83.24,80.160625,5270601.8,5198318.7,4951354.45,4068242.733,3792570.083,3749222.767,451773391,450225409.1,423727621.8,340387425.8,315388367.2,300340429.3,2914539,84.75,85.5,84.75,85.25,0.6,0.281524927,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/2,3081592,261095295,880,84.85,85.15,84.35,84.9,-0.35,84.98,86.33,85.5525,83.58916667,83.27,80.20979167,4331985.6,4976270.7,4724594.25,4098630.95,3795676.175,3750385.208,368296148.2,430230902.6,404943952,342960234.4,315730678.9,300572350.5,3081592,84.85,85.15,84.35,84.9,-0.35,0.281507656,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/5,7075902,588994369,2875,83.2,83.75,82.9,83.6,-1.3,84.59,85.895,85.5275,83.57333333,83.29166667,80.25291667,4458006.6,5239754.8,4818908.8,4201175.883,3802285.058,3765962.346,375824833.6,450223714.2,412604888.5,351479849.6,316408158.3,302008501.6,7075902,83.2,83.75,82.9,83.6,-1.3,0.284090909,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/6,32222595,2574016957,11372,80.85,81.1,78.8,79.65,-3.95,83.61,85.03,85.3025,83.49583333,83.275,80.279375,9909273.4,7882021.1,6246802.75,4721897.767,4054400,3887979.838,806313669.2,656484859.7,525902858.6,393004645.7,336520956.6,311835451.5,32222595,80.85,81.1,78.8,79.65,-3.95,0.28876334,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/7,10181907,825539952,5189,81.35,81.4,80.6,80.65,1,82.81,84.375,85.1475,83.4375,83.27083333,80.31083333,11095307,8389868.9,6468418.25,4874666.233,4119952.2,3920685.942,899613476.6,694548148.4,543061916.6,405339788.7,341838406.7,314562843.2,10181907,81.35,81.4,80.6,80.65,1,0.287042777,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/8,4514691,363476832,1972,80.65,80.95,80.3,80.6,-0.05,81.88,83.69,85.0075,83.3925,83.26708333,80.341875,11415337.4,8342969.6,6565191.55,4845407.9,4140488.967,3931810.529,922624681,687199036,550492368.5,402675607.8,343483553.2,315515425.8,4514691,80.65,80.95,80.3,80.6,-0.05,0.289702233,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/9,16211237,1271812204,6760,78.6,79.2,78,79.05,-1.55,80.71,82.845,84.755,83.31666667,83.24375,80.36979167,14041266.4,9186626,7232193.75,5079314.983,4242360.567,3986410.058,1124768063,746532105.5,602022239.8,420843057.9,351365102.9,319874117.6,16211237,78.6,79.2,78,79.05,-1.55,0.28969007,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/12,8443795,672977850,3828,79.55,79.9,79.4,79.7,0.65,79.93,82.26,84.5075,83.23916667,83.22666667,80.39958333,14314845,9386425.8,7513390.9,5100109.583,4266854.633,3992184.738,1141564759,758694796.3,623746451.5,421944824.5,353210860.3,320543858,8443795,79.55,79.9,79.4,79.7,0.65,0.288582183,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/21,11646085,948993971,4541,81.4,81.7,81.1,81.5,1.8,80.3,81.955,84.3325,83.1975,83.21791667,80.43875,10199543,10054408.2,7897903.1,5255860.6,4334839.75,4022334.15,816560161.8,811436915.5,654421330.8,434535957.7,358725062.3,323172434.4,11646085,81.4,81.7,81.1,81.5,1.8,0.288343558,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/22,3749910,303821917,1744,81.5,81.5,80.75,81,-0.5,80.37,81.59,84.125,83.135,83.20375,80.475625,8913143.6,10004225.3,7800485.2,5243864.3,4344299.35,4028886.429,712216554.8,805915015.7,645353723.1,433332287.2,359455994.6,323783751.6,3749910,81.5,81.5,80.75,81,-0.5,0.287654321,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/23,3779316,309207057,1793,81.4,82.1,81.4,82,1,80.65,81.265,83.91,83.0825,83.19916667,80.51541667,8766068.6,10090703,7644510.85,5224957.517,4352683.433,4036186.513,701362599.8,811993640.4,631109524.8,431494967.7,360124114.5,324460161.9,3779316,81.4,82.1,81.4,82,1,0.286585366,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/26,3289207,271560439,1380,82.55,82.8,82.35,82.4,0.4,81.32,81.015,83.6725,83.03583333,83.2,80.55520833,6181662.6,10111464.5,7543867.6,5253910.117,4369854.475,4040799.263,501312246.8,813040154.8,621635528.7,433818279,361545550.4,324931121.6,3289207,82.55,82.8,82.35,82.4,0.4,0.28276699,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/2/27,7663746,634417022,2037,83.1,83.2,82.35,82.35,-0.05,81.85,80.89,83.3925,82.98916667,83.19708333,80.598125,6025652.8,10170248.9,7705001.85,5363830.317,4399386.167,4058642.392,493600081.2,817582420.1,633903067.2,442875022.2,363991115.7,326558587.8,7663746,83.1,83.2,82.35,82.35,-0.05,0.28476017,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/3/1,4344220,354595798,2554,81.55,81.95,81.15,81.75,-0.6,81.9,81.1,83.065,82.94916667,83.18708333,80.63875,4565279.8,7382411.4,7632216.25,5400778.917,4408218.692,4054146.288,374720446.6,595640304.2,626062582,445792256.7,364676070.2,326415105.2,4344220,81.55,81.95,81.15,81.75,-0.6,0.286238532,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/2,6262361,505982082,2846,80.85,81.2,80.45,81.15,-0.6,81.93,81.15,82.7625,82.90833333,83.17166667,80.67479167,5067770,6990456.8,7690162.85,5471699.55,4423493.725,4069758.7,415152479.6,563684517.2,629116332.8,451425770.4,365828430.1,327764720.4,6262361,80.85,81.2,80.45,81.15,-0.6,0.288971041,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/5,3723757,301898098,1223,81.1,81.5,80.65,80.75,-0.4,81.68,81.165,82.4275,82.85916667,83.15416667,80.70708333,5056658.2,6911363.4,7627166.5,5510731.183,4432892.033,4068822.883,413690687.8,557526643.8,622362839.9,454529430.6,366549414.4,327822826.1,3723757,81.1,81.5,80.65,80.75,-0.4,0.288544892,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/6,5732204,469203518,1756,81.65,82.15,81.6,82.15,1.4,81.63,81.475,82.16,82.8575,83.1475,80.74583333,5545257.6,5863460.1,7525043.05,5472293.05,4459293.617,4078163.85,453219303.6,477265775.2,611898940.4,451288915,368690296.5,328718531.5,5732204,81.65,82.15,81.6,82.15,1.4,0.284236153,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/7,2619161,214899152,1029,81.75,82.45,81.7,81.8,-0.35,81.52,81.685,81.9725,82.84416667,83.14083333,80.77916667,4536340.6,5280996.7,7333711.25,5422273.7,4457024.467,4057638.9,369315729.6,431457905.4,595076350.9,447168632.1,368488324.6,327297393.5,2619161,81.75,82.45,81.7,81.8,-0.35,0.284229829,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/8,3232583,266947148,1396,82.15,82.8,82.15,82.75,0.95,81.72,81.81,81.8825,82.84166667,83.145,80.815625,4314013.2,4439646.5,7247027.35,5451087.6,4472555.575,4049166.85,351785999.6,363253223.1,587345069.3,449547213.9,369771534.2,326786644.8,3232583,82.15,82.8,82.15,82.75,0.95,0.281570997,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/9,2832064,234740002,986,82.9,83,82.7,82.85,0.1,82.06,81.995,81.7925,82.85166667,83.14625,80.85270833,3627953.8,4347861.9,7176043.6,5466953.133,4472474.383,4039828.842,297537583.6,356345031.6,581130023.7,450878323.7,369769154.8,326199979.3,2832064,82.9,83,82.7,82.85,0.1,0.282438141,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/12,8752324,735446031,2942,83.6,84.25,83.55,84.15,1.3,82.74,82.21,81.7375,82.90666667,83.15958333,80.89125,4633667.2,4845162.7,7467932.85,5392235.15,4531845.917,4040833.233,384247170.2,398968929,605481284.7,445202143.5,374774198.6,326618552.1,8752324,83.6,84.25,83.55,84.15,1.3,0.285799168,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/13,9837435,831704291,3126,84.35,84.95,84.3,84.95,0.8,83.3,82.465,81.74,82.97416667,83.17708333,80.93604167,5454713.4,5499985.5,7805725,5434375.233,4602205.783,4061239.317,456747324.8,454983314.2,634011734.5,449226326.1,380741906.1,328558304.6,9837435,84.35,84.95,84.3,84.95,0.8,0.286050618,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/14,3415928,287869559,1373,84.35,84.45,84,84.3,-0.65,83.8,82.66,81.775,83.03083333,83.19375,80.9775,5614066.8,5075203.7,7622726.3,5386640.417,4612543.4,4058364.204,471341406.2,420328567.9,618955494,445558310.4,381646344.7,328485075.2,3415928,84.35,84.45,84,84.3,-0.65,0.287069988,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/15,3506898,295014773,1533,84,84.3,83.9,84.25,-0.05,84.1,82.91,82.005,83.07666667,83.20958333,81.01916667,5668929.8,4991471.5,6186941.45,5399438.8,4627186.833,4059192.446,476954931.2,414370465.4,505005384.8,446755504.6,382903674.7,328691566.1,3506898,84,84.3,83.9,84.25,-0.05,0.289020772,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/16,5510671,460021500,1652,84,84.2,83.1,83.9,-0.35,84.31,83.185,82.1675,83.12583333,83.2225,81.05958333,6204651.2,4916302.5,5953379.65,5425605.883,4657934.042,4071843.825,522011230.8,409774407.2,486729462.2,449108281.5,385488551.2,329843314.8,5510671,84,84.2,83.1,83.9,-0.35,0.283671037,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/19,2035534,170676406,892,83.65,84.1,83.45,83.85,-0.05,84.25,83.495,82.33,83.17333333,83.22833333,81.09958333,4861293.2,4747480.2,5829421.8,5431581.467,4652456.675,4057135.492,409057305.8,396652238,477089440.9,449689068.5,385048858.1,328831808.3,2035534,83.65,84.1,83.45,83.85,-0.05,0.288014311,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/3/20,2895350,241726053,1019,83.2,83.8,83.2,83.8,-0.05,84.02,83.66,82.5675,83.2075,83.23708333,81.14041667,3472876.2,4463794.8,5163627.45,5442399.3,4664447.525,4058931.979,291061658.2,373904491.5,425585133.4,450655945.5,386055981.2,329077008.4,2895350,83.2,83.8,83.2,83.8,-0.05,0.289976134,0,0,1,0,0,0,0,0,0,0,0,0,0
